City,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,state,toolcity,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
ST. LOUIS,12,4,0,left,22.200000000000003,4,-22.900000000000002,-21.500000000000004,-3.6,-4.4,st_louis,MO,St. Louis,12th,4th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 12th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",right_lim,21.650000000000002
ST. LOUIS,12,4,0,left,22.200000000000003,4,-22.900000000000002,-21.500000000000004,-3.6,-4.4,st_louis,MO,St. Louis,12th,4th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 12th<br>Rank: 4th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",left_lim,22.750000000000004
BOSTON,12,5,0,left,22.200000000000003,5,-22.900000000000002,-21.500000000000004,-4.6,-5.4,boston,MA,Boston,12th,5th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 12th<br>Rank: 5th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census",right_lim,21.650000000000002
BOSTON,12,5,0,left,22.200000000000003,5,-22.900000000000002,-21.500000000000004,-4.6,-5.4,boston,MA,Boston,12th,5th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 12th<br>Rank: 5th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census",left_lim,22.750000000000004
BALTIMORE,12,6,0,left,22.200000000000003,6,-22.900000000000002,-21.500000000000004,-5.6,-6.4,baltimore,MD,Baltimore,12th,6th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 12th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census",right_lim,21.650000000000002
BALTIMORE,12,6,0,left,22.200000000000003,6,-22.900000000000002,-21.500000000000004,-5.6,-6.4,baltimore,MD,Baltimore,12th,6th,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 12th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census",left_lim,22.750000000000004
CLEVELAND,12,7,0,left,22.200000000000003,7,-22.900000000000002,-21.500000000000004,-6.6,-7.4,cleveland,OH,Cleveland,12th,7th,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 12th<br>Rank: 7th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",right_lim,21.650000000000002
CLEVELAND,12,7,0,left,22.200000000000003,7,-22.900000000000002,-21.500000000000004,-6.6,-7.4,cleveland,OH,Cleveland,12th,7th,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 12th<br>Rank: 7th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",left_lim,22.750000000000004
BUFFALO,12,8,0,left,22.200000000000003,8,-22.900000000000002,-21.500000000000004,-7.6,-8.4,buffalo,NY,Buffalo,12th,8th,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 12th<br>Rank: 8th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",right_lim,21.650000000000002
BUFFALO,12,8,0,left,22.200000000000003,8,-22.900000000000002,-21.500000000000004,-7.6,-8.4,buffalo,NY,Buffalo,12th,8th,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 12th<br>Rank: 8th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",left_lim,22.750000000000004
SAN FRANCISCO,12,9,0,left,22.200000000000003,9,-22.900000000000002,-21.500000000000004,-8.6,-9.4,san_francisco,CA,San Francisco,12th,9th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 12th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census",right_lim,21.650000000000002
SAN FRANCISCO,12,9,0,left,22.200000000000003,9,-22.900000000000002,-21.500000000000004,-8.6,-9.4,san_francisco,CA,San Francisco,12th,9th,Rank Change from Last Census: -1,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 12th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 7th Census",left_lim,22.750000000000004
CINCINNATI,12,10,0,left,22.200000000000003,10,-22.900000000000002,-21.500000000000004,-9.6,-10.4,cincinnati,OH,Cincinnati,12th,10th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 12th<br>Rank: 10th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",right_lim,21.650000000000002
CINCINNATI,12,10,0,left,22.200000000000003,10,-22.900000000000002,-21.500000000000004,-9.6,-10.4,cincinnati,OH,Cincinnati,12th,10th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 12th<br>Rank: 10th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",left_lim,22.750000000000004
PITTSBURG,12,11,0,left,22.200000000000003,11,-22.900000000000002,-21.500000000000004,-10.6,-11.4,pittsburg,PA,Pittsburg,12th,11th,Rank Change from Last Census: 2,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 12th<br>Rank: 11th<br>Rank Change from Last Census: 2<br>First Appearance: 4th Census",right_lim,21.650000000000002
PITTSBURG,12,11,0,left,22.200000000000003,11,-22.900000000000002,-21.500000000000004,-10.6,-11.4,pittsburg,PA,Pittsburg,12th,11th,Rank Change from Last Census: 2,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 12th<br>Rank: 11th<br>Rank Change from Last Census: 2<br>First Appearance: 4th Census",left_lim,22.750000000000004
NEW ORLEANS,12,12,0,left,22.200000000000003,12,-22.900000000000002,-21.500000000000004,-11.6,-12.4,new_orleans,LA,New Orleans,12th,12th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 12th<br>Rank: 12th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,21.650000000000002
NEW ORLEANS,12,12,0,left,22.200000000000003,12,-22.900000000000002,-21.500000000000004,-11.6,-12.4,new_orleans,LA,New Orleans,12th,12th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 12th<br>Rank: 12th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,22.750000000000004
DETROIT,12,13,0,left,22.200000000000003,13,-22.900000000000002,-21.500000000000004,-12.6,-13.4,detroit,MI,Detroit,12th,13th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 12th<br>Rank: 13th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census",right_lim,21.650000000000002
DETROIT,12,13,0,left,22.200000000000003,13,-22.900000000000002,-21.500000000000004,-12.6,-13.4,detroit,MI,Detroit,12th,13th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 12th<br>Rank: 13th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census",left_lim,22.750000000000004
MILWAUKEE,12,14,0,left,22.200000000000003,14,-22.900000000000002,-21.500000000000004,-13.6,-14.4,milwaukee,WI,Milwaukee,12th,14th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 12th<br>Rank: 14th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",right_lim,21.650000000000002
MILWAUKEE,12,14,0,left,22.200000000000003,14,-22.900000000000002,-21.500000000000004,-13.6,-14.4,milwaukee,WI,Milwaukee,12th,14th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 12th<br>Rank: 14th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",left_lim,22.750000000000004
WASHINGTON,12,15,0,left,22.200000000000003,15,-22.900000000000002,-21.500000000000004,-14.6,-15.4,washington,DC,Washington,12th,15th,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 12th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census",right_lim,21.650000000000002
WASHINGTON,12,15,0,left,22.200000000000003,15,-22.900000000000002,-21.500000000000004,-14.6,-15.4,washington,DC,Washington,12th,15th,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 12th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census",left_lim,22.750000000000004
NEWARK,12,16,0,left,22.200000000000003,16,-22.900000000000002,-21.500000000000004,-15.6,-16.4,newark,NJ,Newark,12th,16th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 12th<br>Rank: 16th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",right_lim,21.650000000000002
NEWARK,12,16,0,left,22.200000000000003,16,-22.900000000000002,-21.500000000000004,-15.6,-16.4,newark,NJ,Newark,12th,16th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 12th<br>Rank: 16th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",left_lim,22.750000000000004
JERSEY CITY,12,17,0,left,22.200000000000003,17,-22.900000000000002,-21.500000000000004,-16.6,-17.4,jersey_city,NJ,Jersey City,12th,17th,Rank Change from Last Census: 2,<br>First Appearance: 8th Census,"City: Jersey City, NJ<br>Census: 12th<br>Rank: 17th<br>Rank Change from Last Census: 2<br>First Appearance: 8th Census",right_lim,21.650000000000002
JERSEY CITY,12,17,0,left,22.200000000000003,17,-22.900000000000002,-21.500000000000004,-16.6,-17.4,jersey_city,NJ,Jersey City,12th,17th,Rank Change from Last Census: 2,<br>First Appearance: 8th Census,"City: Jersey City, NJ<br>Census: 12th<br>Rank: 17th<br>Rank Change from Last Census: 2<br>First Appearance: 8th Census",left_lim,22.750000000000004
LOUISVILLE,12,18,0,left,22.200000000000003,18,-22.900000000000002,-21.500000000000004,-17.6,-18.4,louisville,KY,Louisville,12th,18th,Rank Change from Last Census: 2,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 12th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 5th Census",right_lim,21.650000000000002
LOUISVILLE,12,18,0,left,22.200000000000003,18,-22.900000000000002,-21.500000000000004,-17.6,-18.4,louisville,KY,Louisville,12th,18th,Rank Change from Last Census: 2,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 12th<br>Rank: 18th<br>Rank Change from Last Census: 2<br>First Appearance: 5th Census",left_lim,22.750000000000004
MINNEAPOLIS,12,19,0,left,22.200000000000003,19,-22.900000000000002,-21.500000000000004,-18.6,-19.4,minneapolis,MN,Minneapolis,12th,19th,Rank Change from Last Census: -1,<br>First Appearance: 10th Census,"City: Minneapolis, MN<br>Census: 12th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 10th Census",right_lim,21.650000000000002
MINNEAPOLIS,12,19,0,left,22.200000000000003,19,-22.900000000000002,-21.500000000000004,-18.6,-19.4,minneapolis,MN,Minneapolis,12th,19th,Rank Change from Last Census: -1,<br>First Appearance: 10th Census,"City: Minneapolis, MN<br>Census: 12th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 10th Census",left_lim,22.750000000000004
PROVIDENCE,12,20,0,left,22.200000000000003,20,-22.900000000000002,-21.500000000000004,-19.6,-20.4,providence,RI,Providence,12th,20th,Rank Change from Last Census: 5,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 12th<br>Rank: 20th<br>Rank Change from Last Census: 5<br>First Appearance: 1st Census",right_lim,21.650000000000002
PROVIDENCE,12,20,0,left,22.200000000000003,20,-22.900000000000002,-21.500000000000004,-19.6,-20.4,providence,RI,Providence,12th,20th,Rank Change from Last Census: 5,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 12th<br>Rank: 20th<br>Rank Change from Last Census: 5<br>First Appearance: 1st Census",left_lim,22.750000000000004
INDIANAPOLIS,12,21,0,left,22.200000000000003,21,-22.900000000000002,-21.500000000000004,-20.6,-21.4,indianapolis,IN,Indianapolis,12th,21st,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,"City: Indianapolis, IN<br>Census: 12th<br>Rank: 21st<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census",right_lim,21.650000000000002
INDIANAPOLIS,12,21,0,left,22.200000000000003,21,-22.900000000000002,-21.500000000000004,-20.6,-21.4,indianapolis,IN,Indianapolis,12th,21st,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,"City: Indianapolis, IN<br>Census: 12th<br>Rank: 21st<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census",left_lim,22.750000000000004
KANSAS CITY,12,22,0,left,22.200000000000003,22,-22.900000000000002,-21.500000000000004,-21.6,-22.4,kansas_city,MO,Kansas City,12th,22nd,Rank Change from Last Census: 2,<br>First Appearance: 9th Census,"City: Kansas City, MO<br>Census: 12th<br>Rank: 22nd<br>Rank Change from Last Census: 2<br>First Appearance: 9th Census",right_lim,21.650000000000002
KANSAS CITY,12,22,0,left,22.200000000000003,22,-22.900000000000002,-21.500000000000004,-21.6,-22.4,kansas_city,MO,Kansas City,12th,22nd,Rank Change from Last Census: 2,<br>First Appearance: 9th Census,"City: Kansas City, MO<br>Census: 12th<br>Rank: 22nd<br>Rank Change from Last Census: 2<br>First Appearance: 9th Census",left_lim,22.750000000000004
ST. PAUL,12,23,0,left,22.200000000000003,23,-22.900000000000002,-21.500000000000004,-22.6,-23.4,st_paul,MN,St. Paul,12th,23rd,Rank Change from Last Census: 0,<br>First Appearance: 10th Census,"City: St. Paul, MN<br>Census: 12th<br>Rank: 23rd<br>Rank Change from Last Census: 0<br>First Appearance: 10th Census",right_lim,21.650000000000002
ST. PAUL,12,23,0,left,22.200000000000003,23,-22.900000000000002,-21.500000000000004,-22.6,-23.4,st_paul,MN,St. Paul,12th,23rd,Rank Change from Last Census: 0,<br>First Appearance: 10th Census,"City: St. Paul, MN<br>Census: 12th<br>Rank: 23rd<br>Rank Change from Last Census: 0<br>First Appearance: 10th Census",left_lim,22.750000000000004
ROCHESTER,12,24,0,left,22.200000000000003,24,-22.900000000000002,-21.500000000000004,-23.6,-24.4,rochester,NY,Rochester,12th,24th,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 12th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",right_lim,21.650000000000002
ROCHESTER,12,24,0,left,22.200000000000003,24,-22.900000000000002,-21.500000000000004,-23.6,-24.4,rochester,NY,Rochester,12th,24th,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 12th<br>Rank: 24th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",left_lim,22.750000000000004
DENVER,12,25,0,left,22.200000000000003,25,-22.900000000000002,-21.500000000000004,-24.6,-25.4,denver,CO,Denver,12th,25th,Rank Change from Last Census: 1,<br>First Appearance: 10th Census,"City: Denver, CO<br>Census: 12th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 10th Census",right_lim,21.650000000000002
DENVER,12,25,0,left,22.200000000000003,25,-22.900000000000002,-21.500000000000004,-24.6,-25.4,denver,CO,Denver,12th,25th,Rank Change from Last Census: 1,<br>First Appearance: 10th Census,"City: Denver, CO<br>Census: 12th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 10th Census",left_lim,22.750000000000004
TOLEDO,12,26,0,left,22.200000000000003,26,-22.900000000000002,-21.500000000000004,-25.6,-26.4,toledo,OH,Toledo,12th,26th,Rank Change from Last Census: 7,<br>First Appearance: 9th Census,"City: Toledo, OH<br>Census: 12th<br>Rank: 26th<br>Rank Change from Last Census: 7<br>First Appearance: 9th Census",right_lim,21.650000000000002
TOLEDO,12,26,0,left,22.200000000000003,26,-22.900000000000002,-21.500000000000004,-25.6,-26.4,toledo,OH,Toledo,12th,26th,Rank Change from Last Census: 7,<br>First Appearance: 9th Census,"City: Toledo, OH<br>Census: 12th<br>Rank: 26th<br>Rank Change from Last Census: 7<br>First Appearance: 9th Census",left_lim,22.750000000000004
ALLEGHENY,12,27,0,left,22.200000000000003,27,-22.900000000000002,-21.500000000000004,-26.6,-27.4,allegheny,PA,Allegheny,12th,27th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 12th<br>Rank: 27th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",right_lim,21.650000000000002
ALLEGHENY,12,27,0,left,22.200000000000003,27,-22.900000000000002,-21.500000000000004,-26.6,-27.4,allegheny,PA,Allegheny,12th,27th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 12th<br>Rank: 27th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",left_lim,22.750000000000004
COLUMBUS,12,28,0,left,22.200000000000003,28,-22.900000000000002,-21.500000000000004,-27.6,-28.4,columbus,OH,Columbus,12th,28th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 12th<br>Rank: 28th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",right_lim,21.650000000000002
COLUMBUS,12,28,0,left,22.200000000000003,28,-22.900000000000002,-21.500000000000004,-27.6,-28.4,columbus,OH,Columbus,12th,28th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 12th<br>Rank: 28th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",left_lim,22.750000000000004
WORCESTER,12,29,0,left,22.200000000000003,29,-22.900000000000002,-21.500000000000004,-28.6,-29.4,worcester,MA,Worcester,12th,29th,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 12th<br>Rank: 29th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",right_lim,21.650000000000002
WORCESTER,12,29,0,left,22.200000000000003,29,-22.900000000000002,-21.500000000000004,-28.6,-29.4,worcester,MA,Worcester,12th,29th,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 12th<br>Rank: 29th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",left_lim,22.750000000000004
SYRACUSE,12,30,0,left,22.200000000000003,30,-22.900000000000002,-21.500000000000004,-29.6,-30.4,syracuse,NY,Syracuse,12th,30th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Syracuse, NY<br>Census: 12th<br>Rank: 30th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",right_lim,21.650000000000002
SYRACUSE,12,30,0,left,22.200000000000003,30,-22.900000000000002,-21.500000000000004,-29.6,-30.4,syracuse,NY,Syracuse,12th,30th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Syracuse, NY<br>Census: 12th<br>Rank: 30th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",left_lim,22.750000000000004
NEW HAVEN,12,31,0,left,22.200000000000003,31,-22.900000000000002,-21.500000000000004,-30.6,-31.4,new_haven,CT,New Haven,12th,31st,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 12th<br>Rank: 31st<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",right_lim,21.650000000000002
NEW HAVEN,12,31,0,left,22.200000000000003,31,-22.900000000000002,-21.500000000000004,-30.6,-31.4,new_haven,CT,New Haven,12th,31st,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 12th<br>Rank: 31st<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",left_lim,22.750000000000004
PATERSON,12,32,0,left,22.200000000000003,32,-22.900000000000002,-21.500000000000004,-31.6,-32.4,paterson,NJ,Paterson,12th,32nd,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,"City: Paterson, NJ<br>Census: 12th<br>Rank: 32nd<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census",right_lim,21.650000000000002
PATERSON,12,32,0,left,22.200000000000003,32,-22.900000000000002,-21.500000000000004,-31.6,-32.4,paterson,NJ,Paterson,12th,32nd,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,"City: Paterson, NJ<br>Census: 12th<br>Rank: 32nd<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census",left_lim,22.750000000000004
