City,Census,Rank,label,offset,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolcity,toolcensus,toolrank,state,toolchange,firstcensus,tooltext,limit,limits_val
NASHVILLE,20,40,1,NA,40,-20.7,-19.3,-39.6,-40.4,nashville,Nashville,10th,40th,TN,First Appearance,,"City: Nashville, TN<br>Census: 10th<br>Rank: 40th<br>First Appearance",right_lim,19.45
NASHVILLE,20,40,1,NA,40,-20.7,-19.3,-39.6,-40.4,nashville,Nashville,10th,40th,TN,First Appearance,,"City: Nashville, TN<br>Census: 10th<br>Rank: 40th<br>First Appearance",left_lim,20.55
READING,20,41,0,NA,41,-20.7,-19.3,-40.6,-41.4,reading,Reading,10th,41st,PA,Rank Change from Last Census: -5,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 10th<br>Rank: 41st<br>Rank Change from Last Census: -5<br>First Appearance: 4th Census",right_lim,19.45
READING,20,41,0,NA,41,-20.7,-19.3,-40.6,-41.4,reading,Reading,10th,41st,PA,Rank Change from Last Census: -5,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 10th<br>Rank: 41st<br>Rank Change from Last Census: -5<br>First Appearance: 4th Census",left_lim,20.55
WILMINGTON,20,42,0,NA,42,-20.7,-19.3,-41.6,-42.4,wilmington,Wilmington,10th,42nd,DE,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 10th<br>Rank: 42nd<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",right_lim,19.45
WILMINGTON,20,42,0,NA,42,-20.7,-19.3,-41.6,-42.4,wilmington,Wilmington,10th,42nd,DE,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 10th<br>Rank: 42nd<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",left_lim,20.55
HARTFORD,20,43,1,NA,43,-20.7,-19.3,-42.6,-43.4,hartford,Hartford,10th,43rd,CT,Rank Change from Last Census: -9,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 10th<br>Rank: 43rd<br>Rank Change from Last Census: -9<br>First Appearance: 4th Census",right_lim,19.45
HARTFORD,20,43,1,NA,43,-20.7,-19.3,-42.6,-43.4,hartford,Hartford,10th,43rd,CT,Rank Change from Last Census: -9,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 10th<br>Rank: 43rd<br>Rank Change from Last Census: -9<br>First Appearance: 4th Census",left_lim,20.55
CAMDEN,20,44,1,NA,44,-20.7,-19.3,-43.6,-44.4,camden,Camden,10th,44th,NJ,First Appearance,,"City: Camden, NJ<br>Census: 10th<br>Rank: 44th<br>First Appearance",right_lim,19.45
CAMDEN,20,44,1,NA,44,-20.7,-19.3,-43.6,-44.4,camden,Camden,10th,44th,NJ,First Appearance,,"City: Camden, NJ<br>Census: 10th<br>Rank: 44th<br>First Appearance",left_lim,20.55
ST. PAUL,20,45,1,NA,45,-20.7,-19.3,-44.6,-45.4,st_paul,St. Paul,10th,45th,MN,First Appearance,,"City: St. Paul, MN<br>Census: 10th<br>Rank: 45th<br>First Appearance",right_lim,19.45
ST. PAUL,20,45,1,NA,45,-20.7,-19.3,-44.6,-45.4,st_paul,St. Paul,10th,45th,MN,First Appearance,,"City: St. Paul, MN<br>Census: 10th<br>Rank: 45th<br>First Appearance",left_lim,20.55
LAWRENCE,20,46,1,NA,46,-20.7,-19.3,-45.6,-46.4,lawrence,Lawrence,10th,46th,MA,Rank Change from Last Census: -1,<br>First Appearance: 9th Census,"City: Lawrence, MA<br>Census: 10th<br>Rank: 46th<br>Rank Change from Last Census: -1<br>First Appearance: 9th Census",right_lim,19.45
LAWRENCE,20,46,1,NA,46,-20.7,-19.3,-45.6,-46.4,lawrence,Lawrence,10th,46th,MA,Rank Change from Last Census: -1,<br>First Appearance: 9th Census,"City: Lawrence, MA<br>Census: 10th<br>Rank: 46th<br>Rank Change from Last Census: -1<br>First Appearance: 9th Census",left_lim,20.55
DAYTON,20,47,0,NA,47,-20.7,-19.3,-46.6,-47.4,dayton,Dayton,10th,47th,OH,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,"City: Dayton, OH<br>Census: 10th<br>Rank: 47th<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census",right_lim,19.45
DAYTON,20,47,0,NA,47,-20.7,-19.3,-46.6,-47.4,dayton,Dayton,10th,47th,OH,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,"City: Dayton, OH<br>Census: 10th<br>Rank: 47th<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census",left_lim,20.55
LYNN,20,48,1,NA,48,-20.7,-19.3,-47.6,-48.4,lynn,Lynn,10th,48th,MA,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 10th<br>Rank: 48th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",right_lim,19.45
LYNN,20,48,1,NA,48,-20.7,-19.3,-47.6,-48.4,lynn,Lynn,10th,48th,MA,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 10th<br>Rank: 48th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",left_lim,20.55
ATLANTA,20,49,1,NA,49,-20.7,-19.3,-48.6,-49.4,atlanta,Atlanta,10th,49th,GA,First Appearance,,"City: Atlanta, GA<br>Census: 10th<br>Rank: 49th<br>First Appearance",right_lim,19.45
ATLANTA,20,49,1,NA,49,-20.7,-19.3,-48.6,-49.4,atlanta,Atlanta,10th,49th,GA,First Appearance,,"City: Atlanta, GA<br>Census: 10th<br>Rank: 49th<br>First Appearance",left_lim,20.55
DENVER,20,50,1,NA,50,-20.7,-19.3,-49.6,-50.4,denver,Denver,10th,50th,CO,First Appearance,,"City: Denver, CO<br>Census: 10th<br>Rank: 50th<br>First Appearance",right_lim,19.45
DENVER,20,50,1,NA,50,-20.7,-19.3,-49.6,-50.4,denver,Denver,10th,50th,CO,First Appearance,,"City: Denver, CO<br>Census: 10th<br>Rank: 50th<br>First Appearance",left_lim,20.55
NEW YORK,22,1,0,left,1,-22.7,-21.3,-0.6,-1.4,new_york,New York,11th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 11th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,21.45
NEW YORK,22,1,0,left,1,-22.7,-21.3,-0.6,-1.4,new_york,New York,11th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 11th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,22.55
CHICAGO,22,2,0,left,2,-22.7,-21.3,-1.6,-2.4,chicago,Chicago,11th,2nd,IL,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 11th<br>Rank: 2nd<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",right_lim,21.45
CHICAGO,22,2,0,left,2,-22.7,-21.3,-1.6,-2.4,chicago,Chicago,11th,2nd,IL,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 11th<br>Rank: 2nd<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",left_lim,22.55
PHILADELPHIA,22,3,0,left,3,-22.7,-21.3,-2.6,-3.4,philadelphia,Philadelphia,11th,3rd,PA,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 11th<br>Rank: 3rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census",right_lim,21.45
PHILADELPHIA,22,3,0,left,3,-22.7,-21.3,-2.6,-3.4,philadelphia,Philadelphia,11th,3rd,PA,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 11th<br>Rank: 3rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census",left_lim,22.55
BROOKLYN,22,4,0,left,4,-22.7,-21.3,-3.6,-4.4,brooklyn,Brooklyn,11th,4th,NY,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 11th<br>Rank: 4th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",right_lim,21.45
BROOKLYN,22,4,0,left,4,-22.7,-21.3,-3.6,-4.4,brooklyn,Brooklyn,11th,4th,NY,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 11th<br>Rank: 4th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",left_lim,22.55
ST. LOUIS,22,5,0,left,5,-22.7,-21.3,-4.6,-5.4,st_louis,St. Louis,11th,5th,MO,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 11th<br>Rank: 5th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",right_lim,21.45
ST. LOUIS,22,5,0,left,5,-22.7,-21.3,-4.6,-5.4,st_louis,St. Louis,11th,5th,MO,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 11th<br>Rank: 5th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census",left_lim,22.55
BOSTON,22,6,0,left,6,-22.7,-21.3,-5.6,-6.4,boston,Boston,11th,6th,MA,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 11th<br>Rank: 6th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census",right_lim,21.45
BOSTON,22,6,0,left,6,-22.7,-21.3,-5.6,-6.4,boston,Boston,11th,6th,MA,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 11th<br>Rank: 6th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census",left_lim,22.55
BALTIMORE,22,7,0,left,7,-22.7,-21.3,-6.6,-7.4,baltimore,Baltimore,11th,7th,MD,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 11th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,21.45
BALTIMORE,22,7,0,left,7,-22.7,-21.3,-6.6,-7.4,baltimore,Baltimore,11th,7th,MD,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 11th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,22.55
SAN FRANCISCO,22,8,0,left,8,-22.7,-21.3,-7.6,-8.4,san_francisco,San Francisco,11th,8th,CA,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 11th<br>Rank: 8th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census",right_lim,21.45
SAN FRANCISCO,22,8,0,left,8,-22.7,-21.3,-7.6,-8.4,san_francisco,San Francisco,11th,8th,CA,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 11th<br>Rank: 8th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census",left_lim,22.55
CINCINNATI,22,9,0,left,9,-22.7,-21.3,-8.6,-9.4,cincinnati,Cincinnati,11th,9th,OH,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 11th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",right_lim,21.45
CINCINNATI,22,9,0,left,9,-22.7,-21.3,-8.6,-9.4,cincinnati,Cincinnati,11th,9th,OH,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 11th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",left_lim,22.55
CLEVELAND,22,10,0,left,10,-22.7,-21.3,-9.6,-10.4,cleveland,Cleveland,11th,10th,OH,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 11th<br>Rank: 10th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",right_lim,21.45
CLEVELAND,22,10,0,left,10,-22.7,-21.3,-9.6,-10.4,cleveland,Cleveland,11th,10th,OH,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 11th<br>Rank: 10th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census",left_lim,22.55
BUFFALO,22,11,0,left,11,-22.7,-21.3,-10.6,-11.4,buffalo,Buffalo,11th,11th,NY,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 11th<br>Rank: 11th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",right_lim,21.45
BUFFALO,22,11,0,left,11,-22.7,-21.3,-10.6,-11.4,buffalo,Buffalo,11th,11th,NY,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 11th<br>Rank: 11th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",left_lim,22.55
NEW ORLEANS,22,12,0,left,12,-22.7,-21.3,-11.6,-12.4,new_orleans,New Orleans,11th,12th,LA,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 11th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,21.45
NEW ORLEANS,22,12,0,left,12,-22.7,-21.3,-11.6,-12.4,new_orleans,New Orleans,11th,12th,LA,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 11th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,22.55
PITTSBURG,22,13,0,left,13,-22.7,-21.3,-12.6,-13.4,pittsburg,Pittsburg,11th,13th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 11th<br>Rank: 13th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,21.45
PITTSBURG,22,13,0,left,13,-22.7,-21.3,-12.6,-13.4,pittsburg,Pittsburg,11th,13th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 11th<br>Rank: 13th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,22.55
WASHINGTON,22,14,0,left,14,-22.7,-21.3,-13.6,-14.4,washington,Washington,11th,14th,DC,Rank Change from Last Census: -3,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 11th<br>Rank: 14th<br>Rank Change from Last Census: -3<br>First Appearance: 3rd Census",right_lim,21.45
WASHINGTON,22,14,0,left,14,-22.7,-21.3,-13.6,-14.4,washington,Washington,11th,14th,DC,Rank Change from Last Census: -3,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 11th<br>Rank: 14th<br>Rank Change from Last Census: -3<br>First Appearance: 3rd Census",left_lim,22.55
DETROIT,22,15,0,left,15,-22.7,-21.3,-14.6,-15.4,detroit,Detroit,11th,15th,MI,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 11th<br>Rank: 15th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",right_lim,21.45
DETROIT,22,15,0,left,15,-22.7,-21.3,-14.6,-15.4,detroit,Detroit,11th,15th,MI,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 11th<br>Rank: 15th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",left_lim,22.55
MILWAUKEE,22,16,0,left,16,-22.7,-21.3,-15.6,-16.4,milwaukee,Milwaukee,11th,16th,WI,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 11th<br>Rank: 16th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",right_lim,21.45
MILWAUKEE,22,16,0,left,16,-22.7,-21.3,-15.6,-16.4,milwaukee,Milwaukee,11th,16th,WI,Rank Change from Last Census: 3,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 11th<br>Rank: 16th<br>Rank Change from Last Census: 3<br>First Appearance: 7th Census",left_lim,22.55
NEWARK,22,17,0,left,17,-22.7,-21.3,-16.6,-17.4,newark,Newark,11th,17th,NJ,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 11th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",right_lim,21.45
NEWARK,22,17,0,left,17,-22.7,-21.3,-16.6,-17.4,newark,Newark,11th,17th,NJ,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 11th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",left_lim,22.55
MINNEAPOLIS,22,18,0,left,18,-22.7,-21.3,-17.6,-18.4,minneapolis,Minneapolis,11th,18th,MN,Rank Change from Last Census: 20,<br>First Appearance: 10th Census,"City: Minneapolis, MN<br>Census: 11th<br>Rank: 18th<br>Rank Change from Last Census: 20<br>First Appearance: 10th Census",right_lim,21.45
MINNEAPOLIS,22,18,0,left,18,-22.7,-21.3,-17.6,-18.4,minneapolis,Minneapolis,11th,18th,MN,Rank Change from Last Census: 20,<br>First Appearance: 10th Census,"City: Minneapolis, MN<br>Census: 11th<br>Rank: 18th<br>Rank Change from Last Census: 20<br>First Appearance: 10th Census",left_lim,22.55
JERSEY CITY,22,19,0,left,19,-22.7,-21.3,-18.6,-19.4,jersey_city,Jersey City,11th,19th,NJ,Rank Change from Last Census: -2,<br>First Appearance: 8th Census,"City: Jersey City, NJ<br>Census: 11th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 8th Census",right_lim,21.45
JERSEY CITY,22,19,0,left,19,-22.7,-21.3,-18.6,-19.4,jersey_city,Jersey City,11th,19th,NJ,Rank Change from Last Census: -2,<br>First Appearance: 8th Census,"City: Jersey City, NJ<br>Census: 11th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 8th Census",left_lim,22.55
LOUISVILLE,22,20,0,left,20,-22.7,-21.3,-19.6,-20.4,louisville,Louisville,11th,20th,KY,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 11th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census",right_lim,21.45
LOUISVILLE,22,20,0,left,20,-22.7,-21.3,-19.6,-20.4,louisville,Louisville,11th,20th,KY,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 11th<br>Rank: 20th<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census",left_lim,22.55
OMAHA,22,21,0,left,21,-22.7,-21.3,-20.6,-21.4,omaha,Omaha,11th,21st,NE,First Appearance,,"City: Omaha, NE<br>Census: 11th<br>Rank: 21st<br>First Appearance",right_lim,21.45
OMAHA,22,21,0,left,21,-22.7,-21.3,-20.6,-21.4,omaha,Omaha,11th,21st,NE,First Appearance,,"City: Omaha, NE<br>Census: 11th<br>Rank: 21st<br>First Appearance",left_lim,22.55
ROCHESTER,22,22,0,left,22,-22.7,-21.3,-21.6,-22.4,rochester,Rochester,11th,22nd,NY,Rank Change from Last Census: 0,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 11th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 5th Census",right_lim,21.45
ROCHESTER,22,22,0,left,22,-22.7,-21.3,-21.6,-22.4,rochester,Rochester,11th,22nd,NY,Rank Change from Last Census: 0,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 11th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 5th Census",left_lim,22.55
ST. PAUL,22,23,0,left,23,-22.7,-21.3,-22.6,-23.4,st_paul,St. Paul,11th,23rd,MN,Rank Change from Last Census: 22,<br>First Appearance: 10th Census,"City: St. Paul, MN<br>Census: 11th<br>Rank: 23rd<br>Rank Change from Last Census: 22<br>First Appearance: 10th Census",right_lim,21.45
ST. PAUL,22,23,0,left,23,-22.7,-21.3,-22.6,-23.4,st_paul,St. Paul,11th,23rd,MN,Rank Change from Last Census: 22,<br>First Appearance: 10th Census,"City: St. Paul, MN<br>Census: 11th<br>Rank: 23rd<br>Rank Change from Last Census: 22<br>First Appearance: 10th Census",left_lim,22.55
KANSAS CITY,22,24,0,left,24,-22.7,-21.3,-23.6,-24.4,kansas_city,Kansas City,11th,24th,MO,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,"City: Kansas City, MO<br>Census: 11th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census",right_lim,21.45
KANSAS CITY,22,24,0,left,24,-22.7,-21.3,-23.6,-24.4,kansas_city,Kansas City,11th,24th,MO,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,"City: Kansas City, MO<br>Census: 11th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census",left_lim,22.55
PROVIDENCE,22,25,0,left,25,-22.7,-21.3,-24.6,-25.4,providence,Providence,11th,25th,RI,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 11th<br>Rank: 25th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census",right_lim,21.45
PROVIDENCE,22,25,0,left,25,-22.7,-21.3,-24.6,-25.4,providence,Providence,11th,25th,RI,Rank Change from Last Census: -5,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 11th<br>Rank: 25th<br>Rank Change from Last Census: -5<br>First Appearance: 1st Census",left_lim,22.55
DENVER,22,26,0,left,26,-22.7,-21.3,-25.6,-26.4,denver,Denver,11th,26th,CO,Rank Change from Last Census: 24,<br>First Appearance: 10th Census,"City: Denver, CO<br>Census: 11th<br>Rank: 26th<br>Rank Change from Last Census: 24<br>First Appearance: 10th Census",right_lim,21.45
DENVER,22,26,0,left,26,-22.7,-21.3,-25.6,-26.4,denver,Denver,11th,26th,CO,Rank Change from Last Census: 24,<br>First Appearance: 10th Census,"City: Denver, CO<br>Census: 11th<br>Rank: 26th<br>Rank Change from Last Census: 24<br>First Appearance: 10th Census",left_lim,22.55
INDIANAPOLIS,22,27,0,left,27,-22.7,-21.3,-26.6,-27.4,indianapolis,Indianapolis,11th,27th,IN,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,"City: Indianapolis, IN<br>Census: 11th<br>Rank: 27th<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census",right_lim,21.45
INDIANAPOLIS,22,27,0,left,27,-22.7,-21.3,-26.6,-27.4,indianapolis,Indianapolis,11th,27th,IN,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,"City: Indianapolis, IN<br>Census: 11th<br>Rank: 27th<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census",left_lim,22.55
ALLEGHENY,22,28,0,left,28,-22.7,-21.3,-27.6,-28.4,allegheny,Allegheny,11th,28th,PA,Rank Change from Last Census: -5,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 11th<br>Rank: 28th<br>Rank Change from Last Census: -5<br>First Appearance: 6th Census",right_lim,21.45
ALLEGHENY,22,28,0,left,28,-22.7,-21.3,-27.6,-28.4,allegheny,Allegheny,11th,28th,PA,Rank Change from Last Census: -5,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 11th<br>Rank: 28th<br>Rank Change from Last Census: -5<br>First Appearance: 6th Census",left_lim,22.55
